"","totalmachines","machines","trials","rounds","variance","mean","value","guess","difference","funrating"
"44",3,1,44,105,1,62,62,62,0,7
"45",3,1,45,105,1,62,63,64,1,7
"46",3,1,46,105,1,62,63,60,3,7
"47",3,1,47,105,1,62,62,60,2,7
"48",3,1,48,105,1,62,62,60,2,7
"49",3,1,49,105,1,62,62,62,0,7
"50",3,1,50,105,1,62,62,63,1,7
"51",3,1,51,105,1,62,63,60,3,7
"52",3,1,52,105,1,62,63,57,6,7
"53",3,1,53,105,1,62,63,61,2,7
"54",3,1,54,105,1,62,62,63,1,7
"55",3,1,55,105,1,62,63,60,3,7
"56",3,1,56,105,1,62,63,60,3,7
"57",3,1,57,105,1,62,61,60,1,7
"58",3,1,58,105,1,62,63,59,4,7
"59",3,1,59,105,1,62,62,60,2,7
"60",3,1,60,105,1,62,61,58,3,7
"61",3,1,61,105,1,62,63,58,5,7
"62",3,1,62,105,1,62,63,62,1,7
"63",3,1,63,105,1,62,62,61,1,7
"64",3,1,64,105,1,62,63,62,1,7
"65",3,1,65,105,1,62,62,60,2,7
"66",3,1,66,105,1,62,62,61,1,7
"67",3,1,67,105,1,62,63,60,3,7
"68",3,1,68,105,1,62,63,59,4,7
"69",3,1,69,105,1,62,63,60,3,7
"70",3,1,70,105,1,62,63,61,2,7
"71",3,1,71,105,1,62,63,63,0,7
"72",3,1,72,105,1,62,62,63,1,7
"73",3,1,73,105,1,62,63,62,1,7
"74",3,1,74,105,1,62,63,61,2,7
"75",3,1,75,105,1,62,62,61,1,7
"76",3,1,76,105,1,62,62,60,2,7
"77",3,1,77,105,1,62,63,63,0,7
"78",3,1,78,105,1,62,62,62,0,7
"79",3,1,79,105,1,62,64,65,1,7
"80",3,1,80,105,1,62,61,59,2,7
"81",3,1,81,105,1,62,62,60,2,7
"82",3,1,82,105,1,62,63,61,2,7
"83",3,1,83,105,1,62,63,60,3,7
"84",3,1,84,105,1,62,62,58,4,7
"85",3,1,85,105,1,62,62,61,1,7
"86",3,1,86,105,1,62,62,60,2,7
"87",3,1,87,105,1,62,60,60,0,7
"88",3,1,88,105,1,62,63,59,4,7
"89",3,1,89,105,1,62,63,64,1,7
"90",3,1,90,105,1,62,62,63,1,7
"91",3,1,91,105,1,62,60,61,1,7
"92",3,1,92,105,1,62,64,57,7,7
"93",3,1,93,105,1,62,64,61,3,7
"94",3,1,94,105,1,62,61,60,1,7
"95",3,1,95,105,1,62,63,63,0,7
"96",3,1,96,105,1,62,61,61,0,7
"97",3,1,97,105,1,62,63,61,2,7
"98",3,1,98,105,1,62,61,61,0,7
"99",3,1,99,105,1,62,61,63,2,7
"100",3,1,100,105,1,62,63,59,4,7
"101",3,1,101,105,1,62,63,61,2,7
"102",3,1,102,105,1,62,60,60,0,7
"103",3,1,103,105,1,62,62,62,0,7
"104",3,1,104,105,1,62,62,61,1,7
"105",3,1,105,105,1,62,62,61,1,7
"106",3,2,1,6,100,52,67,58,9,3
"107",3,2,2,6,100,52,66,69,3,3
"108",3,2,3,6,100,52,45,69,24,3
"109",3,2,4,6,100,52,54,64,10,3
"110",3,2,5,6,100,52,75,57,18,3
"111",3,2,6,6,100,52,32,70,38,3
"112",3,3,1,26,1,59,58,60,2,7
"113",3,3,2,26,1,59,60,55,5,7
"114",3,3,3,26,1,59,59,61,2,7
"115",3,3,4,26,1,59,59,64,5,7
"116",3,3,5,26,1,59,59,61,2,7
"117",3,3,6,26,1,59,59,60,1,7
"118",3,3,7,26,1,59,59,62,3,7
"119",3,3,8,26,1,59,57,59,2,7
"120",3,3,9,26,1,59,60,59,1,7
"121",3,3,10,26,1,59,58,60,2,7
"122",3,3,11,26,1,59,60,59,1,7
"123",3,3,12,26,1,59,60,60,0,7
"124",3,3,13,26,1,59,58,61,3,7
"125",3,3,14,26,1,59,59,60,1,7
"126",3,3,15,26,1,59,60,60,0,7
"127",3,3,16,26,1,59,59,59,0,7
"128",3,3,17,26,1,59,60,61,1,7
"129",3,3,18,26,1,59,59,61,2,7
"130",3,3,19,26,1,59,56,61,5,7
"131",3,3,20,26,1,59,59,60,1,7
"132",3,3,21,26,1,59,57,62,5,7
"133",3,3,22,26,1,59,58,62,4,7
"134",3,3,23,26,1,59,57,61,4,7
"135",3,3,24,26,1,59,59,58,1,7
"136",3,3,25,26,1,59,60,60,0,7
"137",3,3,26,26,1,59,58,59,1,7
