"","totalmachines","machines","trials","rounds","variance","mean","value","guess","difference","funrating"
"71",21,14,4,18,10,48,45,46,1,6
"72",21,14,5,18,10,48,50,45,5,6
"73",21,14,6,18,10,48,51,47,4,6
"74",21,14,7,18,10,48,46,49,3,6
"75",21,14,8,18,10,48,48,45,3,6
"76",21,14,9,18,10,48,46,45,1,6
"77",21,14,10,18,10,48,46,47,1,6
"78",21,14,11,18,10,48,47,46,1,6
"79",21,14,12,18,10,48,48,47,1,6
"80",21,14,13,18,10,48,47,49,2,6
"81",21,14,14,18,10,48,44,48,4,6
"82",21,14,15,18,10,48,50,48,2,6
"83",21,14,16,18,10,48,52,48,4,6
"84",21,14,17,18,10,48,49,50,1,6
"85",21,14,18,18,10,48,49,48,1,6
"86",21,15,1,3,0.1,65,65,56,9,4
"87",21,15,2,3,0.1,65,65,67,2,4
"88",21,15,3,3,0.1,65,65,65,0,4
"89",21,16,1,3,10,36,37,58,21,5
"90",21,16,2,3,10,36,33,33,0,5
"91",21,16,3,3,10,36,32,36,4,5
"92",21,17,1,7,1,60,59,58,1,5
"93",21,17,2,7,1,60,60,63,3,5
"94",21,17,3,7,1,60,61,64,3,5
"95",21,17,4,7,1,60,60,64,4,5
"96",21,17,5,7,1,60,61,63,2,5
"97",21,17,6,7,1,60,60,62,2,5
"98",21,17,7,7,1,60,62,62,0,5
"99",21,18,1,17,1000,35,64,57,7,5
"100",21,18,2,17,1000,35,67,64,3,5
"101",21,18,3,17,1000,35,44,64,20,5
"102",21,18,4,17,1000,35,50,59,9,5
"103",21,18,5,17,1000,35,30,56,26,5
"104",21,18,6,17,1000,35,24,61,37,5
"105",21,18,7,17,1000,35,18,32,14,5
"106",21,18,8,17,1000,35,89,26,63,5
"107",21,18,9,17,1000,35,53,72,19,5
"108",21,18,10,17,1000,35,22,60,38,5
"109",21,18,11,17,1000,35,21,30,9,5
"110",21,18,12,17,1000,35,55,28,27,5
"111",21,18,13,17,1000,35,30,62,32,5
"112",21,18,14,17,1000,35,53,30,23,5
"113",21,18,15,17,1000,35,21,64,43,5
"114",21,18,16,17,1000,35,60,31,29,5
"115",21,18,17,17,1000,35,58,61,3,5
"116",21,19,1,3,1,74,74,57,17,5
"117",21,19,2,3,1,74,75,33,42,5
"118",21,19,3,3,1,74,74,73,1,5
"119",21,20,1,3,10,38,40,58,18,5
"120",21,20,2,3,10,38,38,42,4,5
"121",21,20,3,3,10,38,39,38,1,5
"122",21,21,1,3,1,45,45,63,18,6
"123",21,21,2,3,1,45,46,41,5,6
"124",21,21,3,3,1,45,43,43,0,6
